id,name,address,addressInfo,zipcode,description,email,phone,website,hours,logo,language,date_needed,services_offered,restrictions,next_steps,nonprofit_ID
f5f69d1a-1c65-40f1-a6da-f158cdf07782,Maryland Food Bank,"2200 Halethorpe Square, Baltimore, MD 21227","{""name"":""places/Ei4yMjAwIEhhbGV0aG9ycGUgQXZlLCBIYWxldGhvcnBlLCBNRCAyMTIyNywgVVNBIjESLwoUChIJlYaeb3QdyIkRhcjmkeFUW6sQmBEqFAoSCTvq--N0HciJEVY_WcMpxI1o"",""location"":{""latitude"":39.23176249999999,""longitude"":-76.68292819999999},""displayName"":{""text"":""2200 Halethorpe Ave""},""postalAddress"":{""locality"":""Halethorpe"",""postalCode"":""21227"",""regionCode"":""US"",""addressLines"":[""2200 Halethorpe Ave""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""2200 Halethorpe Ave, Halethorpe, MD 21227, USA"",""shortFormattedAddress"":""2200 Halethorpe Ave, Halethorpe""}",21227,The Maryland Food Bank is a non-profit organization that provides food to local pantries throughout Maryland.,info@mdfoodbank.org,+1 410-737-8282,https://mdfoodbank.org/,"[{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",https://mdfoodbank.org/wp-content/uploads/2021/04/MFB_Logo_FullColor_RGB.png,"[""farci"",""pashto""]",7-1-2023,"[""education"",""legal_assistance"",""family_support"",""mental_health_education"",""financial_assistance"",""food_assistance""]",Contact local food pantry for details,Visit website or call for more information.,05a617ec-3e5e-43b8-b78b-3f0858e6a931
dca6cde9-ddc4-4f51-abd3-5c0ad3c9c2a3,Moveable Feast,"901 N Milton Ave, Baltimore, MD 21205","{""name"":""places/ChIJhzh2jWgEyIkRPv1TIP3MnyY"",""location"":{""latitude"":39.3015323,""longitude"":-76.58227889999999},""displayName"":{""text"":""901 N Milton Ave""},""postalAddress"":{""locality"":""Baltimore"",""postalCode"":""21205-1316"",""regionCode"":""US"",""addressLines"":[""901 N Milton Ave""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""901 N Milton Ave, Baltimore, MD 21205, USA"",""shortFormattedAddress"":""901 N Milton Ave, Baltimore""}",21205,"Moveable Feast is a non-profit organization in Baltimore City fostering a community that cares for men, women and children living with HIV/AIDS, cancer, and other life-threatening illnesses by preparing and delivering nutritious meals and groceries and providing nutritional counseling and other services.",info@mfeast.org,+1 410-327-3420,https://mfeast.org/,"[{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T09:30:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",https://mfeast.org/wp-content/themes/moveablefeast/assets/images/logo.png,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",7-11-2023,"[""family_support"",""legal_assistance"",""immigrant_services"",""mental_health_education"",""job_training"",""refugee_&_immigrant_resettlement""]",Serves individuals with life-threatening illnesses like HIV/AIDS and cancer,Visit website or call for details on receiving services.,05a617ec-3e5e-43b8-b78b-3f0858e6a931
e3e172c0-8348-4569-a892-259b12f75d51,Maryland SPCA,"3300 Falls Rd, Baltimore, MD 21211","{""name"":""places/ChIJjYIDldYEyIkRXUwC_Tq9V38"",""location"":{""latitude"":39.3274214,""longitude"":-76.63457389999999},""displayName"":{""text"":""3300 Falls Rd""},""postalAddress"":{""locality"":""Baltimore"",""postalCode"":""21211"",""regionCode"":""US"",""addressLines"":[""3300 Falls Rd""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""3300 Falls Rd, Baltimore, MD 21211, USA"",""shortFormattedAddress"":""3300 Falls Rd, Baltimore""}",21211,"The Maryland SPCA is an independent, non-profit organization providing innovative programs in education, veterinary services and humane care to improve the lives of thousands of pets and people in communities throughout the state of Maryland.",info@mdspca.org,+1 410-235-8826,https://www.mdspca.org/,"[{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""}]",https://www.mdspca.org/wp-content/themes/mdspca/assets/images/mdspca-logo.png,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",2-26-2024,"[""education"",""mental_health_education""]",Vary by service,Visit website or call for more information.,05a617ec-3e5e-43b8-b78b-3f0858e6a931
0e115416-d2b9-4978-aaf8-6818b73c3f7c,St. Francis Neighborhood Center,"2405 Linden Ave, Baltimore, MD 21217","{""name"":""places/ChIJz36i2MsEyIkRSSiiZUkE6C4"",""location"":{""latitude"":39.314238,""longitude"":-76.6355403},""displayName"":{""text"":""2405 Linden Ave""},""postalAddress"":{""locality"":""Baltimore"",""postalCode"":""21217-4540"",""regionCode"":""US"",""addressLines"":[""2405 Linden Ave""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""2405 Linden Ave, Baltimore, MD 21217, USA"",""shortFormattedAddress"":""2405 Linden Ave, Baltimore""}",21217,St. Francis Neighborhood Center is a 501(c)(3) nonprofit dedicated to dismantling inequity by cultivating community connections through tailored education and social interventions for West Baltimore.,info@stfranciscenter.org,+1 410-669-2611,https://www.stfranciscenter.org/,"[{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T09:30:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",https://www.stfranciscenter.org/wp-content/uploads/2016/04/st-francis-neighborhood-center-logo.png,"[""arabic"",""farci"",""spanish"",""pashto""]",6-21-2023,"[""family_support"",""legal_assistance"",""mentorship"",""refugee_&_immigrant_resettlement"",""job_training""]",Serves residents of West Baltimore,Visit website or call for program details.,05a617ec-3e5e-43b8-b78b-3f0858e6a931
a43c290e-c883-44db-bae1-91f0d366a095,111,"50 Monroe Pl, Rockville, MD 20850, USA","{""name"":""places/ChIJRwa_-J_Nt4kR-gvBz9wgGfA"",""location"":{""latitude"":39.083061,""longitude"":-77.1480894},""displayName"":{""text"":""50 Monroe Pl""},""postalAddress"":{""locality"":""Rockville"",""postalCode"":""20850"",""regionCode"":""US"",""addressLines"":[""50 Monroe Pl""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""50 Monroe Pl, Rockville, MD 20850, USA"",""shortFormattedAddress"":""50 Monroe Pl, Rockville""}",22222,111,,,111,"[{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,[],1969-12-31T08:00:00.000Z,"[""111""]",,111,5682bfde-2aa7-4834-bf20-9bb4e7c93bf7
d51168e3-df79-447f-90eb-9cfb7788fffa,ss,"6925 4th St NW, Washington, DC 20012, USA","{""name"":""places/ChIJZ86c64TIt4kRuTNgAKi9K2w"",""location"":{""latitude"":38.9745496,""longitude"":-77.0177856},""displayName"":{""text"":""6925 4th St NW""},""postalAddress"":{""locality"":""Washington"",""postalCode"":""20012-1952"",""regionCode"":""US"",""addressLines"":[""6925 4th St NW""],""languageCode"":""en"",""administrativeArea"":""DC""},""formattedAddress"":""6925 4th St NW, Washington, DC 20012, USA"",""shortFormattedAddress"":""6925 4th St NW, Washington""}",11111,sss,ss,ss,sss,"[{""end"":""1899-12-31T01:01:00.000Z"",""start"":""1899-12-31T11:01:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",ss,"[""ss""]",2023-05-15T07:00:00.000Z,"[""sss""]",ss,ss,5682bfde-2aa7-4834-bf20-9bb4e7c93bf7
a28d17c8-2204-44ec-b0ea-3501d0d6348a,Central Union Mission,"65 Massachusetts Ave NW, Washington, DC 20001, USA","{""name"":""places/ChIJNWamBIq3t4kRhgCDaqzIR1M"",""location"":{""latitude"":38.8987292,""longitude"":-77.0111112},""displayName"":{""text"":""65 Massachusetts Ave NW""},""postalAddress"":{""locality"":""Washington"",""postalCode"":""20001-1431"",""regionCode"":""US"",""addressLines"":[""65 Massachusetts Ave NW""],""languageCode"":""en"",""administrativeArea"":""DC""},""formattedAddress"":""65 Massachusetts Ave NW, Washington, DC 20001, USA"",""shortFormattedAddress"":""65 Massachusetts Ave NW, Washington""}",20001,"Provides an emergency shelter program, rehabilitation program for men, food, clothing and furniture distribution, retreat and recreation center with a camp for underprivileged children, programs for isolated seniors, computer and job training, and transitional and low-cost housing.",,+1 202-745-7118,http://www.missiondc.org/,"[{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",2023-01-18T00:00:00.000Z,"[""job_training"",""mentorship"",""food_assistance"",""family_support"",""refugee_&_immigrant_resettlement"",""job_training""]",,Reach out to the organization,5682bfde-2aa7-4834-bf20-9bb4e7c93bf7
e6a69b56-2078-47aa-a791-742f7e0e2361,Catholic Charities' Share Food Network,"3222 Hubbard Rd, Hyattsville, MD 20785, USA","{""name"":""places/ChIJ8do-MfXAt4kRWVsjWMSwG6s"",""location"":{""latitude"":38.9288531,""longitude"":-76.8740779},""displayName"":{""text"":""3222 Hubbard Rd""},""postalAddress"":{""locality"":""Hyattsville"",""postalCode"":""20785"",""regionCode"":""US"",""addressLines"":[""3222 Hubbard Rd""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""3222 Hubbard Rd, Hyattsville, MD 20785, USA"",""shortFormattedAddress"":""3222 Hubbard Rd, Hyattsville""}",20785,"Offers nutritious and affordable groceries every month, at a roughly 50 percent discount.",,+1 301-864-3115,https://www.catholiccharitiesdc.org/program/share-food-network/,"[{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",2023-03-23T00:00:00.000Z,"[""food_assistance"",""legal_assistance""]",,Reach out to the organization,5682bfde-2aa7-4834-bf20-9bb4e7c93bf7
067fbce1-75e9-457e-983f-38b49025d86a,Capital Area Food Bank,"4900 Puerto Rico Ave NE, Washington, DC 20017, USA","{""name"":""places/ChIJWXcZqNzHt4kRlJUb19ffbWg"",""location"":{""latitude"":38.9479215,""longitude"":-76.9997668},""displayName"":{""text"":""4900 Puerto Rico Ave NE""},""postalAddress"":{""locality"":""Washington"",""postalCode"":""20017-2313"",""regionCode"":""US"",""addressLines"":[""4900 Puerto Rico Ave NE""],""languageCode"":""en"",""administrativeArea"":""DC""},""formattedAddress"":""4900 Puerto Rico Ave NE, Washington, DC 20017, USA"",""shortFormattedAddress"":""4900 Puerto Rico Ave NE, Washington""}",20017,"The Capital Area Food Bank is the largest organization in the Washington metro area working to solve hunger and its companion problems: chronic undernutrition, heart disease, and obesity. By partnering with 444 community organizations in DC, MD, and VA, as well as delivering food directly into hard to reach areas, the CAFB provides meals to 12% of the Washington metro area population.",,+1 202-644-9800,http://www.capitalareafoodbank.org/,"[{""end"":""1899-12-31T17:30:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T17:30:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T17:30:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T17:30:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T17:30:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T17:30:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T17:30:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",2024-01-02T00:00:00.000Z,"[""food_assistance"",""legal_assistance"",""job_training""]",,Reach out to the organization,5682bfde-2aa7-4834-bf20-9bb4e7c93bf7
17c83f72-400d-4f41-b1b6-68799e854525,FLO - Friendly Loving Opportunities,"1900 Bayard St, Baltimore, MD 21230, US","{""name"":""places/ChIJg_e2HEYDyIkRcNbQwBtoX7k"",""location"":{""latitude"":39.2736903,""longitude"":-76.6294932},""displayName"":{""text"":""1900 Bayard St""},""postalAddress"":{""locality"":""Baltimore"",""postalCode"":""21230-2023"",""regionCode"":""US"",""addressLines"":[""1900 Bayard St""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""1900 Bayard St, Baltimore, MD 21230, USA"",""shortFormattedAddress"":""1900 Bayard St, Baltimore""}",21230,"Friendly Loving Opportunities (FLO) is a nonprofit organization that helps families in need, veterans and the homeless in the greater Baltimore area by providing food, clothing, furniture, and supplies, and runs a vintage furniture store to help generate revenue to sustain their mission.",Not listed,+1 410-834-5311,http://flogiving.org/,"[{""end"":""1899-12-31T19:00:00.000Z"",""start"":""1899-12-31T15:00:00.000Z""},{""end"":""1899-12-31T19:00:00.000Z"",""start"":""1899-12-31T15:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T19:00:00.000Z"",""start"":""1899-12-31T15:00:00.000Z""},{""end"":""1899-12-31T19:00:00.000Z"",""start"":""1899-12-31T15:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",Not available,"[""farci"",""english"",""pashto""]",6-5-2024,"[""job_training"",""mentorship"",""food_assistance"",""education"",""mental_health_education""]",None,Visit website or call for details on receiving services.,05a617ec-3e5e-43b8-b78b-3f0858e6a931
ee7b80f6-70dc-4be1-9027-48270fa6d3b7,The Community Group Inc,"1400 Federal St Suite #109, Baltimore, MD 21213, US","{""name"":""places/Ei4xNDAwIEZlZGVyYWwgU3QgIzEwOSwgQmFsdGltb3JlLCBNRCAyMTIxMywgVVNBIh8aHQoWChQKEgmTP6uM9ATIiRFuL-2qk40CAxIDMTA5"",""location"":{""latitude"":39.3086381,""longitude"":-76.59930539999999},""displayName"":{""text"":""1400 Federal St #109""},""postalAddress"":{""locality"":""Baltimore"",""postalCode"":""21213-2809"",""regionCode"":""US"",""addressLines"":[""1400 Federal St #109""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""1400 Federal St #109, Baltimore, MD 21213, USA"",""shortFormattedAddress"":""1400 Federal St #109, Baltimore""}",21213,"The Community Group Inc. is a non-profit in Baltimore City that provides career and STEAM focused mentoring for youth ages 13-17, and partners with other organizations to rebuild and revitalize communities.",Not listed,+1 443-682-9436,http://www.communitygroupinc.org/,"[{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T09:30:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",Not available,"[""arabic"",""farci"",""english"",""pashto""]",5-26-2024,"[""legal_assistance"",""refugee_&_immigrant_resettlement"",""job_training"",""mental_health_education"",""financial_assistance"",""family_support""]",Serves youth ages 13-17 in Baltimore City,Visit website or call to learn more about their programs.,05a617ec-3e5e-43b8-b78b-3f0858e6a931
c798d2aa-782d-4b03-a611-d77dc81d0112,NAMI Metropolitan Baltimore,"2601 N Howard St Suite 130, Baltimore, MD 21218, US","{""name"":""places/ChIJAwPwSd0EyIkRaLYxccCV2a0"",""location"":{""latitude"":39.3194648,""longitude"":-76.6195623},""displayName"":{""text"":""2601 N Howard St Suite 130""},""postalAddress"":{""locality"":""Baltimore"",""postalCode"":""21218"",""regionCode"":""US"",""addressLines"":[""2601 N Howard St""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""2601 N Howard St Suite 130, Baltimore, MD 21218, USA"",""shortFormattedAddress"":""2601 N Howard St, Baltimore""}",21218,"NAMI Metropolitan Baltimore provides education, advocacy and support for individuals and families affected by mental illness in the Baltimore metropolitan area.",Not listed,+1 410-435-2600,http://www.namibaltimore.org/,"[{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",Not available,"[""arabic"",""farci"",""spanish"",""english""]",1-7-2024,"[""mental_health_education"",""mental_health_education"",""job_training"",""immigrant_services"",""refugee_&_immigrant_resettlement"",""family_support""]",None,Visit website or call for more information.,05a617ec-3e5e-43b8-b78b-3f0858e6a931
14d6773d-27b9-4ee8-992d-c7160f7f1510,Habitat for Humanity of the Chesapeake,"3741 Commerce Dr #309, Baltimore, MD 21227, US","{""name"":""places/ChIJN0aazR0dyIkRgWk4bUWDAyU"",""location"":{""latitude"":39.2513136,""longitude"":-76.6709305},""displayName"":{""text"":""3741 Commerce Dr #309""},""postalAddress"":{""locality"":""Baltimore"",""postalCode"":""21227"",""regionCode"":""US"",""addressLines"":[""3741 Commerce Dr""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""3741 Commerce Dr #309, Baltimore, MD 21227, USA"",""shortFormattedAddress"":""3741 Commerce Dr, Baltimore""}",21227,"Habitat Chesapeake builds and renovates homes to provide affordable housing for families in Baltimore City, Baltimore, Anne Arundel, and Howard counties, and operates ReStores selling donated items to fund their mission.",Not listed,+1 410-366-1250,http://www.habitatchesapeake.org/,"[{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",Not available,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",5-16-2024,"[""mental_health_education"",""legal_assistance"",""job_training"",""education""]",Serves families in specific counties in the Chesapeake Bay region,Visit website or call to learn more about homeownership opportunities or to donate.,05a617ec-3e5e-43b8-b78b-3f0858e6a931
1b322f0c-2b6b-4392-bc68-4f3a68e50a91,HealthCare Access Maryland,"1 N Charles St Suite 900, Baltimore, MD 21201, US","{""name"":""places/ChIJXQBAUZ4EyIkRrQ5a5PlXjUU"",""location"":{""latitude"":39.290113,""longitude"":-76.614826},""displayName"":{""text"":""1 N Charles St Suite 900""},""postalAddress"":{""locality"":""Baltimore"",""postalCode"":""21201"",""regionCode"":""US"",""addressLines"":[""1 N Charles St""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""1 N Charles St Suite 900, Baltimore, MD 21201, USA"",""shortFormattedAddress"":""Blaustein Building, 1 N Charles St, Baltimore""}",21201,HealthCare Access Maryland works to help individuals and families enroll in health insurance and connect to quality healthcare services.,Not listed,+1 410-649-0521,http://www.healthcareaccessmaryland.org/,"[{""end"":""1899-12-31T19:00:00.000Z"",""start"":""1899-12-31T15:00:00.000Z""},{""end"":""1899-12-31T19:00:00.000Z"",""start"":""1899-12-31T15:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T19:00:00.000Z"",""start"":""1899-12-31T15:00:00.000Z""},{""end"":""1899-12-31T19:00:00.000Z"",""start"":""1899-12-31T15:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",Not available,"[""english"",""spanish""]",5-2-2023,"[""mental_health_education"",""mentorship"",""family_support"",""immigrant_services"",""refugee_&_immigrant_resettlement""]",Serves Maryland residents,Visit website or call for assistance with health insurance enrollment or healthcare access.,05a617ec-3e5e-43b8-b78b-3f0858e6a931
949f2723-9398-4e59-83cb-7ce164d68f79,Druid Heights Community Development Corporation,"2140 McCulloh St, Baltimore, MD 21217, US","{""name"":""places/ChIJIaNIwbUEyIkRuicvvvrmImY"",""location"":{""latitude"":39.3093677,""longitude"":-76.63664589999999},""displayName"":{""text"":""2140 McCulloh St""},""postalAddress"":{""locality"":""Baltimore"",""postalCode"":""21217-3529"",""regionCode"":""US"",""addressLines"":[""2140 McCulloh St""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""2140 McCulloh St, Baltimore, MD 21217, USA"",""shortFormattedAddress"":""2140 McCulloh St, Baltimore""}",21217,Druid Heights Community Development Corporation is working with residents of the Penn-North neighborhood in Baltimore to address community problems and improve the quality of life.,Not listed,+1 410-523-1350,http://druidheights.com/,"[{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""}]",Not available,"[""arabic"",""spanish"",""pashto""]",1-3-2022,"[""education"",""family_support"",""mentorship"",""financial_assistance"",""immigrant_services"",""refugee_&_immigrant_resettlement""]",Primarily serves the Penn-North neighborhood,Visit website or call to learn more about their projects and programs.,05a617ec-3e5e-43b8-b78b-3f0858e6a931
